id,season,batsman,bowler,innings,non_striker,replacements,bowled_over,batsman_team,player_out,fielder_caught_out,type_out,extras_wides,extras_legbyes,extras_noballs,extras_byes,extras_penalty,total_extras_runs,batsman_runs,total_runs
1136597,2018,HH Pandya,SP Narine,1st,RG Sharma,,14.5,Mumbai Indians,0,0,0,0,0,0,0,0,0,2,2
1136597,2018,KH Pandya,SP Narine,1st,RG Sharma,,14.6,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0
1136597,2018,KH Pandya,SP Narine,1st,AT Rayudu,,15.1,Mumbai Indians,0,0,0,0,0,0,0,0,0,2,2
1136597,2018,JP Duminy,SP Narine,1st,AT Rayudu,,15.2,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,HH Pandya,MG Johnson,1st,RG Sharma,,15.3,Mumbai Indians,AT Rayudu,BB McCullum,stumped,0,0,0,0,0,0,0,0
1136597,2018,HH Pandya,MG Johnson,1st,RG Sharma,,15.4,Mumbai Indians,0,0,0,0,0,0,0,0,0,4,4
1136597,2018,JP Duminy,MG Johnson,1st,RG Sharma,,15.5,Mumbai Indians,0,0,0,0,0,0,0,0,0,2,2
1136597,2018,JP Duminy,MG Johnson,1st,RG Sharma,,15.6,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,JP Duminy,MG Johnson,1st,RG Sharma,,16.1,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,JP Duminy,MG Johnson,1st,KA Pollard,,16.2,Mumbai Indians,0,0,0,0,0,0,0,0,0,4,4
1136597,2018,JP Duminy,MG Johnson,1st,KA Pollard,,16.3,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,HH Pandya,MG Johnson,1st,RG Sharma,,16.4,Mumbai Indians,KA Pollard,BB McCullum,caught,0,0,0,0,0,0,0,0
1136597,2018,HH Pandya,SP Narine,1st,RG Sharma,,16.5,Mumbai Indians,DR Smith,0,lbw,0,0,0,0,0,0,0,0
1136597,2018,JP Duminy,SP Narine,1st,RG Sharma,,16.6,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,JP Duminy,SP Narine,1st,RG Sharma,,17.1,Mumbai Indians,Harbhajan Singh,MK Tiwary,caught,0,0,0,0,0,0,0,0
1136597,2018,JP Duminy,SP Narine,1st,RG Sharma,,17.2,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0
1136597,2018,HH Pandya,SP Narine,1st,RG Sharma,,17.3,Mumbai Indians,0,0,0,0,0,0,0,0,0,6,6
1136597,2018,JP Duminy,SP Narine,1st,RG Sharma,,17.4,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,JP Duminy,M Prasidh Krishna,1st,SL Malinga,,17.5,Mumbai Indians,RG Sharma,BB McCullum,caught,0,0,0,0,0,0,0,0
1136597,2018,JP Duminy,M Prasidh Krishna,1st,SL Malinga,,17.6,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,HH Pandya,M Prasidh Krishna,1st,SL Malinga,,18.1,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0
1136597,2018,HH Pandya,M Prasidh Krishna,1st,SL Malinga,,18.2,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,HH Pandya,M Prasidh Krishna,1st,RP Singh,,18.3,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,HH Pandya,M Prasidh Krishna,1st,SL Malinga,,18.4,Mumbai Indians,0,0,0,0,0,0,0,0,0,1,1
1136597,2018,HH Pandya,M Prasidh Krishna,1st,RP Singh,,18.5,Mumbai Indians,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,Shivam Mavi,2nd,RP Singh,,18.6,Mumbai Indians,SL Malinga,MK Tiwary,caught,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,Shivam Mavi,2nd,MM Patel,,19.1,Mumbai Indians,RP Singh,Iqbal Abdulla,caught,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,Shivam Mavi,2nd,CH Gayle,,0.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,Shivam Mavi,2nd,CH Gayle,,0.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,Shivam Mavi,2nd,CH Gayle,,0.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136578,2018,CH Gayle,Shivam Mavi,2nd,CH Gayle,,0.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,AD Russell,2nd,CH Gayle,,0.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,AD Russell,2nd,CH Gayle,,0.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,AD Russell,2nd,KL Rahul,,1.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,AD Russell,2nd,CH Gayle,,1.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,AD Russell,2nd,CH Gayle,,1.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,AD Russell,2nd,CH Gayle,,1.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,Shivam Mavi,2nd,CH Gayle,,1.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136578,2018,KL Rahul,Shivam Mavi,2nd,CH Gayle,,1.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,6,6
1136578,2018,CH Gayle,Shivam Mavi,2nd,KL Rahul,,2.1,Kings XI Punjab,CH Gayle,JC Buttler,stumped,1,0,0,0,0,1,0,1
1136578,2018,CH Gayle,Shivam Mavi,2nd,KL Rahul,,2.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,Shivam Mavi,2nd,KL Rahul,,2.3,Kings XI Punjab,R Ashwin,0,bowled,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,Shivam Mavi,2nd,KL Rahul,,2.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,KL Rahul,Shivam Mavi,2nd,KK Nair,,2.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,AD Russell,2nd,KL Rahul,,2.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,AD Russell,2nd,KK Nair,,2.7,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,AD Russell,2nd,KL Rahul,,3.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,AD Russell,2nd,KK Nair,,3.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,AD Russell,2nd,KL Rahul,,3.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,N Rana,2nd,KL Rahul,,3.4,Kings XI Punjab,KK Nair,JD Unadkat,caught,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,SP Narine,2nd,AD Nath,,3.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,SP Narine,2nd,KL Rahul,,3.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,SP Narine,2nd,AD Nath,,4.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,SP Narine,2nd,KL Rahul,,4.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,SP Narine,2nd,AD Nath,,4.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136578,2018,CH Gayle,SP Narine,2nd,AD Nath,,4.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,PP Chawla,2nd,AD Nath,,4.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,PP Chawla,2nd,KL Rahul,,4.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,PP Chawla,2nd,AD Nath,,5.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136578,2018,KL Rahul,PP Chawla,2nd,AD Nath,,5.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,PP Chawla,2nd,AD Nath,,5.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,PP Chawla,2nd,AD Nath,,5.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,Kuldeep Yadav,2nd,AD Nath,,5.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136578,2018,KL Rahul,Kuldeep Yadav,2nd,AD Nath,,5.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,Kuldeep Yadav,2nd,KL Rahul,,6.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,Kuldeep Yadav,2nd,KL Rahul,,6.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,Kuldeep Yadav,2nd,KL Rahul,,6.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,Kuldeep Yadav,2nd,AD Nath,,6.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,SP Narine,2nd,AD Nath,,6.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,KL Rahul,SP Narine,2nd,KL Rahul,,6.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,SP Narine,2nd,AD Nath,,7.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,SP Narine,2nd,KL Rahul,,7.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136578,2018,KL Rahul,SP Narine,2nd,KL Rahul,,7.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,SP Narine,2nd,KL Rahul,,7.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136578,2018,KL Rahul,PP Chawla,2nd,KL Rahul,,7.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,PP Chawla,2nd,AD Nath,,7.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,PP Chawla,2nd,AD Nath,,8.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,PP Chawla,2nd,AD Nath,,8.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,PP Chawla,2nd,AD Nath,,8.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,PP Chawla,2nd,AD Nath,,8.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,KL Rahul,SP Narine,2nd,KL Rahul,,8.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,SP Narine,2nd,KL Rahul,,8.6,Kings XI Punjab,AD Nath,K Gowtham,caught,0,0,0,0,0,0,0,0
1136578,2018,KL Rahul,SP Narine,2nd,MK Tiwary,,9.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136578,2018,KL Rahul,SP Narine,2nd,MK Tiwary,,9.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136578,2018,MA Agarwal,SP Narine,2nd,MK Tiwary,,9.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,SP Narine,2nd,KL Rahul,,9.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,MA Agarwal,Shivam Mavi,2nd,MK Tiwary,,9.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,Shivam Mavi,2nd,KL Rahul,,9.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,Shivam Mavi,2nd,KL Rahul,,10.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136578,2018,CH Gayle,Shivam Mavi,2nd,KL Rahul,,10.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,Shivam Mavi,2nd,MK Tiwary,,10.3,Kings XI Punjab,0,0,0,0,1,0,0,0,1,0,1
1136578,2018,CH Gayle,Shivam Mavi,2nd,KL Rahul,,10.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136578,2018,CH Gayle,Shivam Mavi,2nd,MK Tiwary,,10.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136578,2018,CH Gayle,TK Curran,2nd,MK Tiwary,,10.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,DL Chahar,2nd,MK Tiwary,,11.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,DL Chahar,2nd,KL Rahul,,11.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,SA Yadav,DL Chahar,2nd,KL Rahul,,11.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,DL Chahar,2nd,MK Tiwary,,11.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136587,2018,SA Yadav,DL Chahar,2nd,MK Tiwary,,11.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,DL Chahar,2nd,KL Rahul,,11.6,Kings XI Punjab,MK Tiwary,AM Rahane,caught,0,0,0,0,0,0,0,0
1136587,2018,SA Yadav,DL Chahar,2nd,AR Patel,,12.1,Kings XI Punjab,0,0,0,0,0,0,4,0,4,0,4
1136587,2018,E Lewis,SN Thakur,2nd,AR Patel,,12.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SN Thakur,2nd,KL Rahul,,12.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SN Thakur,2nd,AR Patel,,12.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,E Lewis,SN Thakur,2nd,AR Patel,,12.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SN Thakur,2nd,KL Rahul,,12.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SN Thakur,2nd,KL Rahul,,13.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136587,2018,E Lewis,SN Thakur,2nd,KL Rahul,,13.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,SA Yadav,DL Chahar,2nd,KL Rahul,,13.3,Kings XI Punjab,AR Patel,0,run out,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,DL Chahar,2nd,KL Rahul,,13.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,SA Yadav,DL Chahar,2nd,KL Rahul,,13.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,DL Chahar,2nd,MP Stoinis,,13.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,SA Yadav,DL Chahar,2nd,KL Rahul,,14.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,DL Chahar,2nd,MP Stoinis,,14.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,SA Yadav,SR Watson,2nd,MP Stoinis,,14.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136587,2018,SA Yadav,SR Watson,2nd,MP Stoinis,,14.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,SR Watson,2nd,KL Rahul,,14.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,SR Watson,2nd,MP Stoinis,,14.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,SR Watson,2nd,MP Stoinis,,15.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136587,2018,SA Yadav,SR Watson,2nd,MP Stoinis,,15.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,DL Chahar,2nd,KL Rahul,,15.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,Harbhajan Singh,2nd,MP Stoinis,,15.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,Harbhajan Singh,2nd,KL Rahul,,15.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,SA Yadav,Harbhajan Singh,2nd,KL Rahul,,15.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,Harbhajan Singh,2nd,KL Rahul,,16.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,Harbhajan Singh,2nd,MP Stoinis,,16.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,SN Thakur,2nd,KL Rahul,,16.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,SN Thakur,2nd,MP Stoinis,,16.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SN Thakur,2nd,KL Rahul,,16.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,SA Yadav,SN Thakur,2nd,KL Rahul,,16.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,SA Yadav,SN Thakur,2nd,MP Stoinis,,17.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,SA Yadav,SN Thakur,2nd,MP Stoinis,,17.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,SR Watson,2nd,KL Rahul,,17.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136587,2018,SA Yadav,SR Watson,2nd,KL Rahul,,17.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SR Watson,2nd,MP Stoinis,,17.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,SR Watson,2nd,KL Rahul,,17.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,E Lewis,SR Watson,2nd,MP Stoinis,,18.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SR Watson,2nd,KL Rahul,,18.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,Harbhajan Singh,2nd,MP Stoinis,,18.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136587,2018,SA Yadav,Harbhajan Singh,2nd,MP Stoinis,,18.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,E Lewis,Harbhajan Singh,2nd,MP Stoinis,,18.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,E Lewis,Harbhajan Singh,2nd,MP Stoinis,,18.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,E Lewis,Harbhajan Singh,2nd,KL Rahul,,19.1,Kings XI Punjab,MP Stoinis,K Gowtham,caught,0,0,0,0,0,0,0,0
1136587,2018,E Lewis,Harbhajan Singh,2nd,KL Rahul,,19.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,Imran Tahir,2nd,AJ Tye,,19.3,Kings XI Punjab,0,0,0,0,0,1,0,0,1,0,1
1136587,2018,E Lewis,Imran Tahir,2nd,AJ Tye,,19.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,6,6
1136587,2018,E Lewis,Imran Tahir,2nd,AJ Tye,,19.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,E Lewis,Imran Tahir,2nd,AJ Tye,,19.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,E Lewis,Imran Tahir,2nd,AJ Tye,,19.7,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,E Lewis,Imran Tahir,2nd,K Goel,,0.1,Kings XI Punjab,0,0,0,1,0,0,0,0,1,0,1
1136587,2018,SA Yadav,Harbhajan Singh,2nd,K Goel,,0.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,E Lewis,Harbhajan Singh,2nd,K Goel,,0.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,SA Yadav,Harbhajan Singh,2nd,K Goel,,0.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,Harbhajan Singh,2nd,RS Bopara,,0.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,SA Yadav,Harbhajan Singh,2nd,K Goel,,0.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,E Lewis,Harbhajan Singh,2nd,K Goel,,0.7,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,Imran Tahir,2nd,K Goel,,1.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,E Lewis,Imran Tahir,2nd,K Goel,,1.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,Imran Tahir,2nd,RS Bopara,,1.3,Kings XI Punjab,0,0,0,1,0,0,0,0,1,0,1
1136587,2018,E Lewis,Imran Tahir,2nd,RS Bopara,,1.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,RG Sharma,Imran Tahir,2nd,RS Bopara,,1.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,E Lewis,Imran Tahir,2nd,RS Bopara,,1.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136587,2018,E Lewis,Imran Tahir,2nd,RS Bopara,,1.7,Kings XI Punjab,0,0,0,1,0,0,0,0,1,0,1
1136587,2018,RG Sharma,Harbhajan Singh,2nd,RS Bopara,,1.8,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,Harbhajan Singh,2nd,RS Bopara,,2.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,Harbhajan Singh,2nd,K Goel,,2.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,Harbhajan Singh,2nd,RS Bopara,,2.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,Harbhajan Singh,2nd,K Goel,,2.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,Harbhajan Singh,2nd,RS Bopara,,2.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,E Lewis,DJ Bravo,2nd,RS Bopara,,2.6,Kings XI Punjab,0,0,0,0,1,0,0,0,1,0,1
1136587,2018,E Lewis,DJ Bravo,2nd,RS Bopara,,3.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,2,2
1136587,2018,RG Sharma,DJ Bravo,2nd,RS Bopara,,3.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,DJ Bravo,2nd,K Goel,,3.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,DJ Bravo,2nd,RS Bopara,,3.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,DJ Bravo,2nd,K Goel,,3.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,RG Sharma,SR Watson,2nd,K Goel,,3.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,SR Watson,2nd,K Goel,,4.1,Kings XI Punjab,0,0,0,5,0,0,0,0,5,0,5
1136587,2018,RG Sharma,SR Watson,2nd,K Goel,,4.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,SR Watson,2nd,RS Bopara,,4.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,SR Watson,2nd,K Goel,,4.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,SR Watson,2nd,RS Bopara,,4.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,RG Sharma,DJ Bravo,2nd,RS Bopara,,4.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,DJ Bravo,2nd,K Goel,,4.7,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,DJ Bravo,2nd,K Goel,,5.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,DJ Bravo,2nd,RS Bopara,,5.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,DJ Bravo,2nd,K Goel,,5.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,DJ Bravo,2nd,RS Bopara,,5.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,DJ Bravo,2nd,K Goel,,5.5,Kings XI Punjab,0,0,0,0,1,0,0,0,1,0,1
1136587,2018,E Lewis,SN Thakur,2nd,RS Bopara,,5.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,RG Sharma,SN Thakur,2nd,K Goel,,6.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,6,6
1136587,2018,RG Sharma,SN Thakur,2nd,K Goel,,6.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,RG Sharma,SN Thakur,2nd,K Goel,,6.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SN Thakur,2nd,RS Bopara,,6.4,Kings XI Punjab,K Goel,R Vinay Kumar,run out,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,SN Thakur,2nd,RS Bopara,,6.5,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,E Lewis,DJ Bravo,2nd,KC Sangakkara,,6.6,Kings XI Punjab,0,0,0,0,0,0,0,0,0,4,4
1136587,2018,RG Sharma,DJ Bravo,2nd,RS Bopara,,7.1,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,HH Pandya,DJ Bravo,2nd,KC Sangakkara,,7.2,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
1136587,2018,RG Sharma,DJ Bravo,2nd,RS Bopara,,7.3,Kings XI Punjab,0,0,0,0,0,0,0,0,0,0,0
1136587,2018,HH Pandya,DJ Bravo,2nd,RS Bopara,,7.4,Kings XI Punjab,0,0,0,0,0,0,0,0,0,1,1
